6.63,6.89,2022-01-04 00:18:14
8.39,8.77,2022-01-04 00:22:10
8.64,8.9,2022-01-04 00:24:36
8.77,8.9,2022-01-04 00:24:40
8.26,9.02,2022-01-04 00:24:44
7.01,6.89,2022-01-04 00:24:47
6.25,6.5,2022-01-04 00:24:50
6.25,6.64,2022-01-04 00:24:54
6.25,6.64,2022-01-04 00:24:57
7.65,7.52,2022-01-04 00:25:01
6.24,6.5,2022-01-04 00:25:04
6.38,6.63,2022-01-04 00:25:08
6.25,6.5,2022-01-04 00:25:11
7.77,7.38,2022-01-04 00:25:15
6.25,6.51,2022-01-04 00:25:18
6.12,6.63,2022-01-04 00:25:22
6.37,6.63,2022-01-04 00:25:25
7.0,7.02,2022-01-04 00:25:29
9.15,8.77,2022-01-04 00:25:32
8.4,8.4,2022-01-04 00:25:35
8.52,8.01,2022-01-04 00:25:39
6.12,6.5,2022-01-04 00:31:46
6.12,6.64,2022-01-04 00:31:50
6.12,6.5,2022-01-04 00:32:11
6.12,6.5,2022-01-04 00:32:15
6.12,6.5,2022-01-04 00:40:17
6.12,6.38,2022-01-04 00:43:17
6.12,6.5,2022-01-04 00:46:18
6.38,6.38,2022-01-04 00:49:18
5.87,6.38,2022-01-04 00:52:19
5.87,6.76,2022-01-04 00:55:19
6.12,6.5,2022-01-04 00:58:20
6.12,6.25,2022-01-04 01:01:20
6.0,6.51,2022-01-04 01:04:21
6.51,6.64,2022-01-04 01:07:22
6.12,6.76,2022-01-04 01:10:22
5.99,6.89,2022-01-04 01:13:23
6.37,6.75,2022-01-04 01:16:23
6.0,6.51,2022-01-04 01:19:24
6.0,6.89,2022-01-04 01:22:25
6.25,7.01,2022-01-04 01:25:25
6.12,6.5,2022-01-04 01:30:11
6.25,6.76,2022-01-04 01:33:11
6.25,6.63,2022-01-04 01:36:12
6.0,6.25,2022-01-04 01:39:13
6.12,6.25,2022-01-04 01:42:13
6.12,6.25,2022-01-04 01:45:14
5.99,6.37,2022-01-04 01:48:15
5.87,6.24,2022-01-04 01:51:15
5.86,6.25,2022-01-04 01:54:16
6.25,6.5,2022-01-04 01:57:16
5.99,6.24,2022-01-04 02:00:17
6.0,6.25,2022-01-04 02:03:17
5.99,6.25,2022-01-04 02:06:18
5.86,6.25,2022-01-04 02:09:18
5.87,6.25,2022-01-04 02:12:19
6.25,6.25,2022-01-04 02:15:20
6.0,6.25,2022-01-04 02:18:20
5.87,6.26,2022-01-04 02:21:21
6.0,6.38,2022-01-04 02:24:22
6.24,6.37,2022-01-04 02:30:19
6.25,6.5,2022-01-04 02:33:19
6.24,6.62,2022-01-04 02:36:20
5.99,6.25,2022-01-04 02:39:21
5.99,6.24,2022-01-04 02:42:21
5.86,6.12,2022-01-04 02:45:22
5.99,6.24,2022-01-04 02:48:23
6.0,6.25,2022-01-04 02:51:23
6.12,6.24,2022-01-04 02:54:24
5.87,6.38,2022-01-04 02:57:24
6.0,6.25,2022-01-04 03:00:25
6.12,6.38,2022-01-04 03:03:25
6.25,6.63,2022-01-04 03:06:26
5.99,6.25,2022-01-04 03:09:27
5.86,6.25,2022-01-04 03:12:27
5.87,6.25,2022-01-04 03:15:28
6.0,6.25,2022-01-04 03:18:28
6.12,6.12,2022-01-04 03:21:29
6.0,6.12,2022-01-04 03:24:30
5.99,6.38,2022-01-04 03:30:29
8.13,8.76,2022-01-04 03:33:30
6.62,7.38,2022-01-04 03:36:31
6.24,6.5,2022-01-04 03:38:07
6.24,6.5,2022-01-04 03:38:18
6.24,6.5,2022-01-04 03:38:28
6.24,6.75,2022-01-04 03:38:39
6.38,6.63,2022-01-04 03:38:49
6.12,6.5,2022-01-04 03:39:00
6.24,6.5,2022-01-04 03:39:10
6.12,6.38,2022-01-04 03:39:20
6.25,6.38,2022-01-04 03:39:31
6.24,6.49,2022-01-04 03:39:41
6.12,6.37,2022-01-04 03:39:52
6.12,6.5,2022-01-04 03:40:02
5.99,6.38,2022-01-04 03:40:12
6.12,6.38,2022-01-04 03:40:23
6.12,6.38,2022-01-04 03:40:34
6.38,6.38,2022-01-04 03:40:44
6.12,6.38,2022-01-04 03:40:54
5.99,6.38,2022-01-04 03:41:05
6.12,6.38,2022-01-04 03:41:15
5.98,6.37,2022-01-04 03:41:26
6.49,6.87,2022-01-04 03:41:36
6.12,6.5,2022-01-04 03:41:46
6.25,6.5,2022-01-04 03:41:57
6.12,6.38,2022-01-04 03:42:07
5.99,6.25,2022-01-04 03:42:18
6.12,6.5,2022-01-04 03:42:28
6.11,6.37,2022-01-04 03:42:39
5.99,6.5,2022-01-04 03:42:49
6.11,6.37,2022-01-04 03:42:59
5.99,6.38,2022-01-04 03:43:10
5.99,6.5,2022-01-04 03:43:20
6.37,6.63,2022-01-04 03:43:31
6.12,6.37,2022-01-04 03:43:41
6.12,6.51,2022-01-04 03:43:52
5.99,6.5,2022-01-04 03:44:02
5.99,6.5,2022-01-04 03:44:13
